"PassengerId","Survived","Pclass","Sex","Age","SibSp","Parch","Ticket","Embarked","HasCabinNum","Friend_size","Fare_pp","Title","Deck","Ticket_class","Family_size","Group_size","Age_group"
806,0,3,"male",31,0,0,"347063","S","No",1,7.775,"Mr","U","3",1,1,"30-39"
807,0,1,"male",39,0,0,"112050","S","Yes",1,0,"Mr","A","1",1,1,"30-39"
808,0,3,"female",18,0,0,"347087","S","No",1,7.775,"Miss","U","3",1,1,"10-19"
809,0,2,"male",39,0,0,"248723","S","No",1,13,"Mr","U","2",1,1,"30-39"
810,1,1,"female",33,1,0,"113806","S","Yes",2,26.55,"Mrs","E","1",2,2,"30-39"
811,0,3,"male",26,0,0,"3474","S","No",1,7.8875,"Mr","U","3",1,1,"20-29"
812,0,3,"male",39,0,0,"A/4 48871","S","No",3,8.05,"Mr","U","A",1,3,"30-39"
813,0,2,"male",35,0,0,"28206","S","No",1,10.5,"Mr","U","2",1,1,"30-39"
814,0,3,"female",6,4,2,"347082","S","No",7,4.46785714285714,"Miss","U","3",7,7,"0-9"
815,0,3,"male",30.5,0,0,"364499","S","No",1,8.05,"Mr","U","3",1,1,"30-39"
816,0,1,"male",40.5474308300395,0,0,"112058","S","Yes",2,0,"Mr","B","1",1,2,"40-49"
817,0,3,"female",23,0,0,"STON/O2. 3101290","S","No",1,7.925,"Miss","U","S",1,1,"20-29"
818,0,2,"male",31,1,1,"S.C./PARIS 2079","C","No",3,12.3347333333333,"Mr","U","S",3,3,"30-39"
819,0,3,"male",43,0,0,"C 7075","S","No",1,6.45,"Mr","U","C",1,1,"40-49"
820,0,3,"male",10,3,2,"347088","S","No",6,4.65,"Master","U","3",6,6,"0-9"
821,1,1,"female",52,1,1,"12749","S","Yes",4,23.375,"Mrs","B","1",3,4,"50-59"
822,1,3,"male",27,0,0,"315098","S","No",1,8.6625,"Mr","U","3",1,1,"20-29"
823,0,1,"male",38,0,0,"19972","S","No",1,0,"Other","U","1",1,1,"30-39"
824,1,3,"female",27,0,1,"392096","S","Yes",2,6.2375,"Mrs","E","3",2,2,"20-29"
825,0,3,"male",2,4,1,"3101295","S","No",7,5.66964285714286,"Master","U","3",6,7,"0-9"
826,0,3,"male",27.4318181818182,0,0,"368323","Q","No",1,6.95,"Mr","U","3",1,1,"20-29"
827,0,3,"male",27.4318181818182,0,0,"1601","S","No",8,7.061975,"Mr","U","1",1,8,"20-29"
828,1,2,"male",1,0,2,"S.C./PARIS 2079","C","No",3,12.3347333333333,"Master","U","S",3,3,"0-9"
829,1,3,"male",27.4318181818182,0,0,"367228","Q","No",1,7.75,"Mr","U","3",1,1,"20-29"
830,1,1,"female",62,0,0,"113572","C","Yes",2,40,"Mrs","B","1",1,2,"60-69"
831,1,3,"female",15,1,0,"2659","C","No",2,7.2271,"Mrs","U","2",2,2,"10-19"
832,1,2,"male",0.83,1,1,"29106","S","No",3,6.25,"Master","U","2",3,3,"0-9"
833,0,3,"male",27.4318181818182,0,0,"2671","C","No",1,7.2292,"Mr","U","2",1,1,"20-29"
834,0,3,"male",23,0,0,"347468","S","No",1,7.8542,"Mr","U","3",1,1,"20-29"
835,0,3,"male",18,0,0,"2223","S","No",1,8.3,"Mr","U","2",1,1,"10-19"
836,1,1,"female",39,1,1,"PC 17756","C","Yes",3,27.7194333333333,"Miss","E","P",3,3,"30-39"
837,0,3,"male",21,0,0,"315097","S","No",1,8.6625,"Mr","U","3",1,1,"20-29"
838,0,3,"male",27.4318181818182,0,0,"392092","S","No",1,8.05,"Mr","U","3",1,1,"20-29"
839,1,3,"male",32,0,0,"1601","S","No",8,7.061975,"Mr","U","1",1,8,"30-39"
840,1,1,"male",40.5474308300395,0,0,"11774","C","Yes",1,29.7,"Mr","C","1",1,1,"40-49"
841,0,3,"male",20,0,0,"SOTON/O2 3101287","S","No",1,7.925,"Mr","U","S",1,1,"10-19"
842,0,2,"male",16,0,0,"S.O./P.P. 3","S","No",2,5.25,"Mr","U","S",1,2,"10-19"
843,1,1,"female",30,0,0,"113798","C","No",2,15.5,"Miss","U","1",1,2,"20-29"
844,0,3,"male",34.5,0,0,"2683","C","No",1,6.4375,"Mr","U","2",1,1,"30-39"
845,0,3,"male",17,0,0,"315090","S","No",1,8.6625,"Mr","U","3",1,1,"10-19"
846,0,3,"male",42,0,0,"C.A. 5547","S","No",1,7.55,"Mr","U","C",1,1,"40-49"
847,0,3,"male",9.6,8,2,"CA. 2343","S","No",11,6.32272727272727,"Mr","U","C",11,11,"0-9"
848,0,3,"male",35,0,0,"349213","C","No",1,7.8958,"Mr","U","3",1,1,"30-39"
849,0,2,"male",28,0,1,"248727","S","No",3,11,"Other","U","2",2,3,"20-29"
850,1,1,"female",40.5474308300395,1,0,"17453","C","Yes",2,44.5521,"Mrs","C","1",2,2,"40-49"
851,0,3,"male",4,4,2,"347082","S","No",7,4.46785714285714,"Master","U","3",7,7,"0-9"
852,0,3,"male",74,0,0,"347060","S","No",1,7.775,"Mr","U","3",1,1,"70-79"
853,0,3,"female",9,1,1,"2678","C","No",3,5.08193333333333,"Miss","U","2",3,3,"0-9"
854,1,1,"female",16,0,1,"PC 17592","S","Yes",2,19.7,"Miss","D","P",2,2,"10-19"
855,0,2,"female",44,1,0,"244252","S","No",2,13,"Mrs","U","2",2,2,"40-49"
856,1,3,"female",18,0,1,"392091","S","No",2,4.675,"Mrs","U","3",2,2,"10-19"
857,1,1,"female",45,1,1,"36928","S","No",4,41.216675,"Mrs","U","3",3,4,"40-49"
858,1,1,"male",51,0,0,"113055","S","Yes",1,26.55,"Mr","E","1",1,1,"50-59"
859,1,3,"female",24,0,3,"2666","C","No",4,4.814575,"Mrs","U","2",4,4,"20-29"
860,0,3,"male",27.4318181818182,0,0,"2629","C","No",1,7.2292,"Mr","U","2",1,1,"20-29"
861,0,3,"male",41,2,0,"350026","S","No",2,7.05415,"Mr","U","3",3,3,"40-49"
862,0,2,"male",21,1,0,"28134","S","No",1,11.5,"Mr","U","2",2,2,"20-29"
863,1,1,"female",48,0,0,"17466","S","Yes",1,25.9292,"Mrs","D","1",1,1,"40-49"
864,0,3,"female",9.6,8,2,"CA. 2343","S","No",11,6.32272727272727,"Miss","U","C",11,11,"0-9"
865,0,2,"male",24,0,0,"233866","S","No",1,13,"Mr","U","2",1,1,"20-29"
866,1,2,"female",42,0,0,"236852","S","No",1,13,"Mrs","U","2",1,1,"40-49"
867,1,2,"female",27,1,0,"SC/PARIS 2149","C","No",1,13.8583,"Miss","U","S",2,2,"20-29"
868,0,1,"male",31,0,0,"PC 17590","S","Yes",1,50.4958,"Mr","A","P",1,1,"30-39"
869,0,3,"male",27.4318181818182,0,0,"345777","S","No",1,9.5,"Mr","U","3",1,1,"20-29"
870,1,3,"male",4,1,1,"347742","S","No",3,3.7111,"Master","U","3",3,3,"0-9"
871,0,3,"male",26,0,0,"349248","S","No",1,7.8958,"Mr","U","3",1,1,"20-29"
872,1,1,"female",47,1,1,"11751","S","Yes",2,26.2771,"Mrs","D","1",3,3,"40-49"
873,0,1,"male",33,0,0,"695","S","Yes",1,5,"Mr","B","6",1,1,"30-39"
874,0,3,"male",47,0,0,"345765","S","No",1,9,"Mr","U","3",1,1,"40-49"
875,1,2,"female",28,1,0,"P/PP 3381","C","No",2,12,"Mrs","U","P",2,2,"20-29"
876,1,3,"female",15,0,0,"2667","C","No",1,7.225,"Miss","U","2",1,1,"10-19"
877,0,3,"male",20,0,0,"7534","S","No",1,9.8458,"Mr","U","7",1,1,"10-19"
878,0,3,"male",19,0,0,"349212","S","No",1,7.8958,"Mr","U","3",1,1,"10-19"
879,0,3,"male",27.4318181818182,0,0,"349217","S","No",1,7.8958,"Mr","U","3",1,1,"20-29"
880,1,1,"female",56,0,1,"11767","C","Yes",3,27.7194333333333,"Mrs","C","1",2,3,"50-59"
881,1,2,"female",25,0,1,"230433","S","No",2,13,"Mrs","U","2",2,2,"20-29"
882,0,3,"male",33,0,0,"349257","S","No",1,7.8958,"Mr","U","3",1,1,"30-39"
883,0,3,"female",22,0,0,"7552","S","No",1,10.5167,"Miss","U","7",1,1,"20-29"
884,0,2,"male",28,0,0,"C.A./SOTON 34068","S","No",1,10.5,"Mr","U","C",1,1,"20-29"
885,0,3,"male",25,0,0,"SOTON/OQ 392076","S","No",1,7.05,"Mr","U","S",1,1,"20-29"
886,0,3,"female",39,0,5,"382652","Q","No",6,4.85416666666667,"Mrs","U","3",6,6,"30-39"
887,0,2,"male",27,0,0,"211536","S","No",1,13,"Other","U","2",1,1,"20-29"
888,1,1,"female",19,0,0,"112053","S","Yes",1,30,"Miss","B","1",1,1,"10-19"
889,0,3,"female",25.7082,1,2,"W./C. 6607","S","No",4,5.8625,"Miss","U","W",4,4,"20-29"
890,1,1,"male",26,0,0,"111369","C","Yes",1,30,"Mr","C","1",1,1,"20-29"
891,0,3,"male",32,0,0,"370376","Q","No",1,7.75,"Mr","U","3",1,1,"30-39"
892,NA,3,"male",34.5,0,0,"330911","Q","No",1,7.8292,"Mr","U","3",1,1,"30-39"
893,NA,3,"female",47,1,0,"363272","S","No",1,7,"Mrs","U","3",2,2,"40-49"
894,NA,2,"male",62,0,0,"240276","Q","No",1,9.6875,"Mr","U","2",1,1,"60-69"
895,NA,3,"male",27,0,0,"315154","S","No",1,8.6625,"Mr","U","3",1,1,"20-29"
896,NA,3,"female",22,1,1,"3101298","S","No",2,6.14375,"Mrs","U","3",3,3,"20-29"
897,NA,3,"male",14,0,0,"7538","S","No",1,9.225,"Mr","U","7",1,1,"10-19"
898,NA,3,"female",30,0,0,"330972","Q","No",1,7.6292,"Miss","U","3",1,1,"20-29"
899,NA,2,"male",26,1,1,"248738","S","No",3,9.66666666666667,"Mr","U","2",3,3,"20-29"
900,NA,3,"female",18,0,0,"2657","C","No",1,7.2292,"Mrs","U","2",1,1,"10-19"
901,NA,3,"male",21,2,0,"A/4 48871","S","No",3,8.05,"Mr","U","A",3,3,"20-29"
902,NA,3,"male",27.4318181818182,0,0,"349220","S","No",1,7.8958,"Mr","U","3",1,1,"20-29"
903,NA,1,"male",46,0,0,"694","S","No",1,26,"Mr","U","6",1,1,"40-49"
904,NA,1,"female",23,1,0,"21228","S","Yes",2,41.13335,"Mrs","B","2",2,2,"20-29"
905,NA,2,"male",63,1,0,"24065","S","No",2,13,"Mr","U","2",2,2,"60-69"
906,NA,1,"female",47,1,0,"W.E.P. 5734","S","Yes",2,30.5875,"Mrs","E","W",2,2,"40-49"
907,NA,2,"female",24,1,0,"SC/PARIS 2167","C","No",2,13.8604,"Mrs","U","S",2,2,"20-29"
908,NA,2,"male",35,0,0,"233734","Q","No",1,12.35,"Mr","U","2",1,1,"30-39"
909,NA,3,"male",21,0,0,"2692","C","No",1,7.225,"Mr","U","2",1,1,"20-29"
910,NA,3,"female",27,1,0,"STON/O2. 3101270","S","No",1,7.925,"Miss","U","S",2,2,"20-29"
911,NA,3,"female",45,0,0,"2696","C","No",1,7.225,"Mrs","U","2",1,1,"40-49"
912,NA,1,"male",55,1,0,"PC 17603","C","No",2,29.7,"Mr","U","P",2,2,"50-59"
913,NA,3,"male",9,0,1,"C 17368","S","No",1,3.1708,"Master","U","C",2,2,"0-9"
914,NA,1,"female",40.5474308300395,0,0,"PC 17598","S","No",1,31.6833,"Mrs","U","P",1,1,"40-49"
915,NA,1,"male",21,0,1,"PC 17597","C","No",2,30.6896,"Mr","U","P",2,2,"20-29"
916,NA,1,"female",48,1,3,"PC 17608","C","Yes",7,37.4821428571429,"Mrs","B","P",5,7,"40-49"
917,NA,3,"male",50,1,0,"A/5. 3337","S","No",2,7.25,"Mr","U","A",2,2,"40-49"
918,NA,1,"female",22,0,1,"113509","C","Yes",2,30.9896,"Miss","B","1",2,2,"20-29"
919,NA,3,"male",22.5,0,0,"2698","C","No",1,7.225,"Mr","U","2",1,1,"20-29"
920,NA,1,"male",41,0,0,"113054","S","Yes",1,30.5,"Mr","A","1",1,1,"40-49"
921,NA,3,"male",27.4318181818182,2,0,"2662","C","No",3,7.2264,"Mr","U","2",3,3,"20-29"
922,NA,2,"male",50,1,0,"SC/AH 3085","S","No",2,13,"Mr","U","S",2,2,"40-49"
923,NA,2,"male",24,2,0,"C.A. 31029","S","No",3,10.5,"Mr","U","C",3,3,"20-29"
924,NA,3,"female",33,1,2,"C.A. 2315","S","No",4,5.14375,"Mrs","U","C",4,4,"30-39"
925,NA,3,"female",20.0475384615385,1,2,"W./C. 6607","S","No",4,5.8625,"Mrs","U","W",4,4,"20-29"
926,NA,1,"male",30,1,0,"13236","C","Yes",2,28.875,"Mr","C","1",2,2,"20-29"
927,NA,3,"male",18.5,0,0,"2682","C","No",1,7.2292,"Mr","U","2",1,1,"10-19"
928,NA,3,"female",27.4318181818182,0,0,"342712","S","No",1,8.05,"Miss","U","3",1,1,"20-29"
929,NA,3,"female",21,0,0,"315087","S","No",1,8.6625,"Miss","U","3",1,1,"20-29"
930,NA,3,"male",25,0,0,"345768","S","No",1,9.5,"Mr","U","3",1,1,"20-29"
931,NA,3,"male",27.4318181818182,0,0,"1601","S","No",8,7.061975,"Mr","U","1",1,8,"20-29"
932,NA,3,"male",39,0,1,"349256","C","No",2,6.70835,"Mr","U","3",2,2,"30-39"
933,NA,1,"male",40.5474308300395,0,0,"113778","S","Yes",1,26.55,"Mr","D","1",1,1,"40-49"
934,NA,3,"male",41,0,0,"SOTON/O.Q. 3101263","S","No",1,7.85,"Mr","U","S",1,1,"40-49"
935,NA,2,"female",30,0,0,"237249","S","No",1,13,"Mrs","U","2",1,1,"20-29"
936,NA,1,"female",45,1,0,"11753","S","Yes",2,26.2771,"Mrs","D","1",2,2,"40-49"
937,NA,3,"male",25,0,0,"STON/O 2. 3101291","S","No",1,7.925,"Mr","U","S",1,1,"20-29"
938,NA,1,"male",45,0,0,"PC 17594","C","Yes",1,29.7,"Mr","A","P",1,1,"40-49"
939,NA,3,"male",27.4318181818182,0,0,"370374","Q","No",1,7.75,"Mr","U","3",1,1,"20-29"
940,NA,1,"female",60,0,0,"11813","C","Yes",2,38.14585,"Mrs","D","1",1,2,"50-59"
941,NA,3,"female",36,0,2,"C.A. 37671","S","No",3,5.3,"Mrs","U","C",3,3,"30-39"
942,NA,1,"male",24,1,0,"13695","S","Yes",2,30,"Mr","C","1",2,2,"20-29"
943,NA,2,"male",27,0,0,"SC/PARIS 2168","C","No",1,15.0333,"Mr","U","S",1,1,"20-29"
944,NA,2,"female",20,2,1,"29105","S","No",2,11.5,"Miss","U","2",4,4,"10-19"
945,NA,1,"female",28,3,2,"19950","S","Yes",6,43.8333333333333,"Miss","C","1",6,6,"20-29"
946,NA,2,"male",32.1026315789474,0,0,"SC/A.3 2861","C","No",1,15.5792,"Mr","U","S",1,1,"30-39"
947,NA,3,"male",10,4,1,"382652","Q","No",6,4.85416666666667,"Master","U","3",6,6,"0-9"
948,NA,3,"male",35,0,0,"349230","S","No",1,7.8958,"Mr","U","3",1,1,"30-39"
949,NA,3,"male",25,0,0,"348122","S","Yes",1,7.65,"Mr","F","3",1,1,"20-29"
950,NA,3,"male",27.4318181818182,1,0,"386525","S","No",2,8.05,"Mr","U","3",2,2,"20-29"
951,NA,1,"female",36,0,0,"PC 17608","C","Yes",7,37.4821428571429,"Miss","B","P",1,7,"30-39"
952,NA,3,"male",17,0,0,"349232","S","No",1,7.8958,"Mr","U","3",1,1,"10-19"
953,NA,2,"male",32,0,0,"237216","S","No",1,13.5,"Mr","U","2",1,1,"30-39"
954,NA,3,"male",18,0,0,"347090","S","No",1,7.75,"Mr","U","3",1,1,"10-19"
955,NA,3,"female",22,0,0,"334914","Q","No",1,7.725,"Miss","U","3",1,1,"20-29"
956,NA,1,"male",13,2,2,"PC 17608","C","Yes",7,37.4821428571429,"Master","B","P",5,7,"10-19"
957,NA,2,"female",32.1026315789474,0,0,"F.C.C. 13534","S","No",2,10.5,"Mrs","U","F",1,2,"30-39"
958,NA,3,"female",18,0,0,"330963","Q","No",1,7.8792,"Miss","U","3",1,1,"10-19"
959,NA,1,"male",47,0,0,"113796","S","No",2,21.2,"Mr","U","1",1,2,"40-49"
960,NA,1,"male",31,0,0,"2543","C","Yes",1,28.5375,"Mr","C","2",1,1,"30-39"
961,NA,1,"female",60,1,4,"19950","S","Yes",6,43.8333333333333,"Mrs","C","1",6,6,"50-59"
962,NA,3,"female",24,0,0,"382653","Q","No",1,7.75,"Miss","U","3",1,1,"20-29"
963,NA,3,"male",21,0,0,"349211","S","No",1,7.8958,"Mr","U","3",1,1,"20-29"
964,NA,3,"female",29,0,0,"3101297","S","No",1,7.925,"Miss","U","3",1,1,"20-29"
965,NA,1,"male",28.5,0,0,"PC 17562","C","Yes",1,27.7208,"Mr","D","P",1,1,"20-29"
966,NA,1,"female",35,0,0,"113503","C","Yes",5,42.3,"Miss","C","1",1,5,"30-39"
967,NA,1,"male",32.5,0,0,"113503","C","Yes",5,42.3,"Mr","C","1",1,5,"30-39"
968,NA,3,"male",27.4318181818182,0,0,"359306","S","No",1,8.05,"Mr","U","3",1,1,"20-29"
969,NA,1,"female",55,2,0,"11770","S","Yes",1,25.7,"Mrs","C","1",3,3,"50-59"
970,NA,2,"male",30,0,0,"248744","S","No",1,13,"Mr","U","2",1,1,"20-29"
971,NA,3,"female",24,0,0,"368702","Q","No",1,7.75,"Miss","U","3",1,1,"20-29"
972,NA,3,"male",6,1,1,"2678","C","No",3,5.08193333333333,"Master","U","2",3,3,"0-9"
973,NA,1,"male",67,1,0,"PC 17483","S","Yes",4,55.4448,"Mr","C","P",2,4,"60-69"
974,NA,1,"male",49,0,0,"19924","S","No",1,26,"Mr","U","1",1,1,"40-49"
975,NA,3,"male",27.4318181818182,0,0,"349238","S","No",1,7.8958,"Mr","U","3",1,1,"20-29"
976,NA,2,"male",32.1026315789474,0,0,"240261","Q","No",1,10.7083,"Mr","U","2",1,1,"30-39"
977,NA,3,"male",27.4318181818182,1,0,"2660","C","No",2,7.2271,"Mr","U","2",2,2,"20-29"
978,NA,3,"female",27,0,0,"330844","Q","No",1,7.8792,"Miss","U","3",1,1,"20-29"
979,NA,3,"female",18,0,0,"A/4 31416","S","No",1,8.05,"Miss","U","A",1,1,"10-19"
980,NA,3,"female",27.4318181818182,0,0,"364856","Q","No",1,7.75,"Other","U","3",1,1,"20-29"
981,NA,2,"male",2,1,1,"29103","S","No",3,7.66666666666667,"Master","U","2",3,3,"0-9"
982,NA,3,"female",22,1,0,"347072","S","No",2,6.95,"Mrs","U","3",2,2,"20-29"
983,NA,3,"male",27.4318181818182,0,0,"345498","S","No",1,7.775,"Mr","U","3",1,1,"20-29"
984,NA,1,"female",27,1,2,"F.C. 12750","S","Yes",2,26,"Mrs","B","F",4,4,"20-29"
985,NA,3,"male",27.4318181818182,0,0,"376563","S","No",1,8.05,"Mr","U","3",1,1,"20-29"
986,NA,1,"male",25,0,0,"13905","C","No",1,26,"Mr","U","1",1,1,"20-29"
987,NA,3,"male",25,0,0,"350033","S","No",1,7.7958,"Mr","U","3",1,1,"20-29"
988,NA,1,"female",76,1,0,"19877","S","Yes",3,26.2833333333333,"Mrs","C","1",2,3,"70-79"
989,NA,3,"male",29,0,0,"STON/O 2. 3101268","S","No",1,7.925,"Mr","U","S",1,1,"20-29"
990,NA,3,"female",20,0,0,"347471","S","No",1,7.8542,"Miss","U","3",1,1,"10-19"
991,NA,3,"male",33,0,0,"A./5. 3338","S","No",1,8.05,"Mr","U","A",1,1,"30-39"
992,NA,1,"female",43,1,0,"11778","C","Yes",2,27.72085,"Mrs","C","1",2,2,"40-49"
993,NA,2,"male",27,1,0,"228414","S","No",2,13,"Mr","U","2",2,2,"20-29"
994,NA,3,"male",27.4318181818182,0,0,"365235","Q","No",1,7.75,"Mr","U","3",1,1,"20-29"
995,NA,3,"male",26,0,0,"347070","S","No",1,7.775,"Mr","U","3",1,1,"20-29"
996,NA,3,"female",16,1,1,"2625","C","No",2,4.25835,"Mrs","U","2",3,3,"10-19"
997,NA,3,"male",28,0,0,"C 4001","S","No",3,7.50833333333333,"Mr","U","C",1,3,"20-29"
998,NA,3,"male",21,0,0,"330920","Q","No",1,7.8208,"Mr","U","3",1,1,"20-29"
999,NA,3,"male",27.4318181818182,0,0,"383162","Q","No",1,7.75,"Mr","U","3",1,1,"20-29"
1000,NA,3,"male",27.4318181818182,0,0,"3410","S","No",1,8.7125,"Mr","U","3",1,1,"20-29"
1001,NA,2,"male",18.5,0,0,"248734","S","Yes",1,13,"Mr","F","2",1,1,"10-19"
1002,NA,2,"male",41,0,0,"237734","C","No",1,15.0458,"Mr","U","2",1,1,"40-49"
1003,NA,3,"female",27.4318181818182,0,0,"330968","Q","No",1,7.7792,"Miss","U","3",1,1,"20-29"
1004,NA,1,"female",36,0,0,"PC 17531","C","Yes",1,31.6792,"Miss","A","P",1,1,"30-39"
1005,NA,3,"female",18.5,0,0,"329944","Q","No",1,7.2833,"Miss","U","3",1,1,"10-19"
1006,NA,1,"female",63,1,0,"PC 17483","S","Yes",4,55.4448,"Mrs","C","P",2,4,"60-69"
1007,NA,3,"male",18,1,0,"2680","C","No",2,7.2271,"Mr","U","2",2,2,"10-19"
1008,NA,3,"male",27.4318181818182,0,0,"2681","C","No",1,6.4375,"Mr","U","2",1,1,"20-29"
1009,NA,3,"female",1,1,1,"PP 9549","S","Yes",3,5.56666666666667,"Miss","G","P",3,3,"0-9"
1010,NA,1,"male",36,0,0,"13050","C","Yes",2,37.62085,"Mr","C","1",1,2,"30-39"
1011,NA,2,"female",29,1,0,"SC/AH 29037","S","No",2,13,"Mrs","U","S",2,2,"20-29"
1012,NA,2,"female",12,0,0,"C.A. 33595","S","No",2,7.875,"Miss","U","C",1,2,"10-19"
1013,NA,3,"male",27.4318181818182,1,0,"367227","Q","No",1,7.75,"Mr","U","3",2,2,"20-29"
1014,NA,1,"female",35,1,0,"13236","C","Yes",2,28.875,"Mrs","C","1",2,2,"30-39"
1015,NA,3,"male",28,0,0,"392095","S","No",1,7.25,"Mr","U","3",1,1,"20-29"
1016,NA,3,"male",27.4318181818182,0,0,"368783","Q","No",1,7.75,"Mr","U","3",1,1,"20-29"
1017,NA,3,"female",17,0,1,"371362","S","No",2,8.05,"Miss","U","3",2,2,"10-19"
1018,NA,3,"male",22,0,0,"350045","S","No",1,7.7958,"Mr","U","3",1,1,"20-29"
1019,NA,3,"female",27.4318181818182,2,0,"367226","Q","No",3,7.75,"Miss","U","3",3,3,"20-29"
1020,NA,2,"male",42,0,0,"211535","S","No",1,13,"Mr","U","2",1,1,"40-49"
1021,NA,3,"male",24,0,0,"342441","S","No",1,8.05,"Mr","U","3",1,1,"20-29"
1022,NA,3,"male",32,0,0,"STON/OQ. 369943","S","No",1,8.05,"Mr","U","S",1,1,"30-39"
1023,NA,1,"male",53,0,0,"113780","C","Yes",1,28.5,"Other","C","1",1,1,"50-59"
1024,NA,3,"female",37.3529411764706,0,4,"4133","S","No",5,5.09334,"Mrs","U","4",5,5,"30-39"
1025,NA,3,"male",27.4318181818182,1,0,"2621","C","No",1,6.4375,"Mr","U","2",2,2,"20-29"
1026,NA,3,"male",43,0,0,"349226","S","No",1,7.8958,"Mr","U","3",1,1,"40-49"
1027,NA,3,"male",24,0,0,"350409","S","No",1,7.8542,"Mr","U","3",1,1,"20-29"
1028,NA,3,"male",26.5,0,0,"2656","C","No",1,7.225,"Mr","U","2",1,1,"20-29"
1029,NA,2,"male",26,0,0,"248659","S","No",1,13,"Mr","U","2",1,1,"20-29"
1030,NA,3,"female",23,0,0,"SOTON/OQ 392083","S","No",1,8.05,"Miss","U","S",1,1,"20-29"
1031,NA,3,"male",40,1,6,"CA 2144","S","No",8,5.8625,"Mr","U","C",8,8,"30-39"
1032,NA,3,"female",10,5,2,"CA 2144","S","No",8,5.8625,"Miss","U","C",8,8,"0-9"
1033,NA,1,"female",33,0,0,"113781","S","No",6,25.2583333333333,"Miss","U","1",1,6,"30-39"
1034,NA,1,"male",61,1,3,"PC 17608","C","Yes",7,37.4821428571429,"Mr","B","P",5,7,"60-69"
1035,NA,2,"male",28,0,0,"244358","S","No",2,13,"Mr","U","2",1,2,"20-29"
1036,NA,1,"male",42,0,0,"17475","S","No",1,26.55,"Mr","U","1",1,1,"40-49"
1037,NA,3,"male",31,3,0,"345763","S","No",2,9,"Mr","U","3",4,4,"30-39"
1038,NA,1,"male",40.5474308300395,0,0,"17463","S","Yes",2,25.93125,"Mr","E","1",1,2,"40-49"
1039,NA,3,"male",22,0,0,"SC/A4 23568","S","No",1,8.05,"Mr","U","S",1,1,"20-29"
1040,NA,1,"male",40.5474308300395,0,0,"113791","S","No",1,26.55,"Mr","U","1",1,1,"40-49"
1041,NA,2,"male",30,1,1,"250651","S","No",2,13,"Other","U","2",3,3,"20-29"
1042,NA,1,"female",23,0,1,"11767","C","Yes",3,27.7194333333333,"Mrs","C","1",2,3,"20-29"
1043,NA,3,"male",27.4318181818182,0,0,"349255","C","No",1,7.8958,"Mr","U","3",1,1,"20-29"
1044,NA,3,"male",60.5,0,0,"3701","S","No",1,14.4542,"Mr","U","3",1,1,"60-69"
1045,NA,3,"female",36,0,2,"350405","S","No",2,6.09165,"Mrs","U","3",3,3,"30-39"
1046,NA,3,"male",13,4,2,"347077","S","No",7,4.48392857142857,"Master","U","3",7,7,"10-19"
1047,NA,3,"male",24,0,0,"S.O./P.P. 752","S","No",1,7.55,"Mr","U","S",1,1,"20-29"
1048,NA,1,"female",29,0,0,"PC 17483","S","Yes",4,55.4448,"Miss","C","P",1,4,"20-29"
1049,NA,3,"female",23,0,0,"347469","S","No",1,7.8542,"Miss","U","3",1,1,"20-29"
1050,NA,1,"male",42,0,0,"110489","S","Yes",1,26.55,"Mr","D","1",1,1,"40-49"
1051,NA,3,"female",26,0,2,"SOTON/O.Q. 3101315","S","No",3,4.59166666666667,"Mrs","U","S",3,3,"20-29"
1052,NA,3,"female",27.4318181818182,0,0,"335432","Q","No",1,7.7333,"Miss","U","3",1,1,"20-29"
1053,NA,3,"male",7,1,1,"2650","C","No",3,5.08193333333333,"Master","U","2",3,3,"0-9"
1054,NA,2,"female",26,0,0,"220844","S","No",1,13.5,"Miss","U","2",1,1,"20-29"
1055,NA,3,"male",27.4318181818182,0,0,"343271","S","No",1,7,"Mr","U","3",1,1,"20-29"
1056,NA,2,"male",41,0,0,"237393","S","No",1,13,"Other","U","2",1,1,"40-49"
1057,NA,3,"female",26,1,1,"315153","S","No",3,7.34166666666667,"Mrs","U","3",3,3,"20-29"
1058,NA,1,"male",48,0,0,"PC 17591","C","Yes",1,50.4958,"Mr","B","P",1,1,"40-49"
1059,NA,3,"male",18,2,2,"W./C. 6608","S","No",5,6.875,"Mr","U","W",5,5,"10-19"
1060,NA,1,"female",40.5474308300395,0,0,"17770","C","No",1,27.7208,"Mrs","U","1",1,1,"40-49"
1061,NA,3,"female",22,0,0,"7548","S","No",1,8.9625,"Miss","U","7",1,1,"20-29"
1062,NA,3,"male",27.4318181818182,0,0,"S.O./P.P. 251","S","No",1,7.55,"Mr","U","S",1,1,"20-29"
1063,NA,3,"male",27,0,0,"2670","C","No",1,7.225,"Mr","U","2",1,1,"20-29"
1064,NA,3,"male",23,1,0,"347072","S","No",2,6.95,"Mr","U","3",2,2,"20-29"
1065,NA,3,"male",27.4318181818182,0,0,"2673","C","No",1,7.2292,"Mr","U","2",1,1,"20-29"
1066,NA,3,"male",40,1,5,"347077","S","No",7,4.48392857142857,"Mr","U","3",7,7,"30-39"
1067,NA,2,"female",15,0,2,"29750","S","No",3,13,"Miss","U","2",3,3,"10-19"
1068,NA,2,"female",20,0,0,"C.A. 33112","S","No",4,9.1875,"Miss","U","C",1,4,"10-19"
